63.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DATA_ACCESS,INFO;DB,FINEST;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINE
13:29:10.1 (23521138)|VARIABLE_ASSIGNMENT|[17]|this.numberOfLines|"2"|0x12a7371a
13:29:10.1 (23525511)|STATEMENT_EXECUTE|[18]
13:29:10.1 (23528128)|HEAP_ALLOCATE|[18]|Bytes:5
13:29:10.1 (23533151)|VARIABLE_ASSIGNMENT|[18]|this.showNewCustomerFlow|true|0x12a7371a
13:29:10.1 (23537431)|STATEMENT_EXECUTE|[19]
13:29:10.1 (23539988)|HEAP_ALLOCATE|[19]|Bytes:5
13:29:10.1 (23544556)|VARIABLE_ASSIGNMENT|[19]|this.showAALFlow|false|0x12a7371a
13:29:10.1 (23548973)|STATEMENT_EXECUTE|[20]
13:29:10.1 (23552860)|METHOD_EXIT|[8]|01pO900000BOYJx|TfB_CartConfigurationServiceHelper.getConfiguration()
13:29:10.1 (23559637)|VARIABLE_ASSIGNMENT|[8]|this.etPlans|0x12a7371a|0x2f48752f
13:29:10.1 (23564659)|STATEMENT_EXECUTE|[9]
13:29:10.1 (23568289)|METHOD_ENTRY|[9]|01pO900000BOYJx|TfB_CartConfigurationServiceHelper.getConfiguration()
13:29:10.1 (23578381)|HEAP_ALLOCATE|[14]|Bytes:5
13:29:10.1 (23581234)|STATEMENT_EXECUTE|[13]
13:29:10.1 (23582483)|STATEMENT_EXECUTE|[14]
13:29:10.1 (23584649)|HEAP_ALLOCATE|[14]|Bytes:24
13:29:10.1 (23588208)|CONSTRUCTOR_ENTRY|[14]|01pO900000BOYJx|<init>()|TfB_CartConfigurationServiceHelper.Configuration
13:29:10.1 (23593383)|VARIABLE_SCOPE_BEGIN|[31]|this|TfB_CartConfigurationServiceHelper.Configuration|true|false
13:29:10.1 (23607141)|VARIABLE_ASSIGNMENT|[31]|this|{}|0x7a885415
13:29:10.1 (23617471)|STATEMENT_EXECUTE|[31]
13:29:10.1 (23618704)|STATEMENT_EXECUTE|[32]
13:29:10.1 (23619911)|STATEMENT_EXECUTE|[33]
13:29:10.1 (23621143)|STATEMENT_EXECUTE|[34]
13:29:10.1 (23622416)|STATEMENT_EXECUTE|[35]
13:29:10.1 (23623582)|STATEMENT_EXECUTE|[36]
13:29:10.1 (23625805)|CONSTRUCTOR_EXIT|[14]|01pO900000BOYJx|<init>()|TfB_CartConfigurationServiceHelper.Configuration
13:29:10.1 (23630886)|VARIABLE_SCOPE_BEGIN|[14]|configuration|TfB_CartConfigurationServiceHelper.Configuration|true|false
13:29:10.1 (23643566)|VARIABLE_ASSIGNMENT|[14]|configuration|{}|0x7a885415
13:29:10.1 (23648032)|STATEMENT_EXECUTE|[15]
13:29:10.1 (23652001)|HEAP_ALLOCATE|[15]|Bytes:4
13:29:10.1 (23655429)|SYSTEM_CONSTRUCTOR_ENTRY|[15]|<init>()
13:29:10.1 (23659001)|SYSTEM_CONSTRUCTOR_EXIT|[15]|<init>()
13:29:10.1 (23665073)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (23669808)|VARIABLE_ASSIGNMENT|[15]|this.offerSubTypeValues|[]|0x7a885415
13:29:10.1 (23674298)|STATEMENT_EXECUTE|[16]
13:29:10.1 (23677570)|HEAP_ALLOCATE|[16]|Bytes:4
13:29:10.1 (23681676)|SYSTEM_CONSTRUCTOR_ENTRY|[16]|<init>()
13:29:10.1 (23685348)|SYSTEM_CONSTRUCTOR_EXIT|[16]|<init>()
13:29:10.1 (23691268)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (23695751)|VARIABLE_ASSIGNMENT|[16]|this.addOnSubTypeValues|[]|0x7a885415
13:29:10.1 (23699972)|STATEMENT_EXECUTE|[17]
13:29:10.1 (23704257)|VARIABLE_ASSIGNMENT|[17]|this.numberOfLines|"2"|0x7a885415
13:29:10.1 (23708310)|STATEMENT_EXECUTE|[18]
13:29:10.1 (23711326)|HEAP_ALLOCATE|[18]|Bytes:5
13:29:10.1 (23716068)|VARIABLE_ASSIGNMENT|[18]|this.showNewCustomerFlow|true|0x7a885415
13:29:10.1 (23720471)|STATEMENT_EXECUTE|[19]
13:29:10.1 (23722776)|HEAP_ALLOCATE|[19]|Bytes:5
13:29:10.1 (23727748)|VARIABLE_ASSIGNMENT|[19]|this.showAALFlow|false|0x7a885415
13:29:10.1 (23732478)|STATEMENT_EXECUTE|[20]
13:29:10.1 (23735955)|METHOD_EXIT|[9]|01pO900000BOYJx|TfB_CartConfigurationServiceHelper.getConfiguration()
13:29:10.1 (23742453)|VARIABLE_ASSIGNMENT|[9]|this.accessories|0x7a885415|0x2f48752f
13:29:10.1 (23747034)|STATEMENT_EXECUTE|[10]
13:29:10.1 (23750736)|METHOD_EXIT|[10]|01pO900000BOYJx|TfB_CartConfigurationServiceHelper.getCartConfigEntity()
13:29:10.1 (23755863)|VARIABLE_SCOPE_BEGIN|[10]|cartConfig|TfB_CartConfigurationServiceHelper.TfB_CartConfigurationEntity|true|false
13:29:10.1 (23779137)|VARIABLE_ASSIGNMENT|[10]|cartConfig|{"accessories":"0x7a885415","byodPlans":"0x22b93b99","devices":"0x7222b4cc","etPlans":"0x12a7371a","plan":"0x4e34ce7d"}|0x2f48752f
13:29:10.1 (23785343)|STATEMENT_EXECUTE|[11]
13:29:10.1 (23798821)|HEAP_ALLOCATE|[11]|Bytes:4
13:29:10.1 (31331370)|HEAP_ALLOCATE|[11]|Bytes:142
13:29:10.1 (31347408)|HEAP_ALLOCATE|[11]|Bytes:11
13:29:10.1 (31365793)|METHOD_ENTRY|[1]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.TfB_OrderAccessBaseHelper()
13:29:10.1 (31370011)|STATEMENT_EXECUTE|[1]
13:29:10.1 (31373931)|STATEMENT_EXECUTE|[1]
13:29:10.1 (31383068)|HEAP_ALLOCATE|[11]|Bytes:5
13:29:10.1 (31393613)|METHOD_EXIT|[1]|TfB_OrderAccessBaseHelper
13:29:10.1 (31413756)|METHOD_ENTRY|[11]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.getCartById(Id)
13:29:10.1 (31437127)|VARIABLE_SCOPE_BEGIN|[214]|cartId|Id|false|false
13:29:10.1 (31592759)|VARIABLE_ASSIGNMENT|[214]|cartId|"0Q0O9000001pr6XKAQ"
13:29:10.1 (31602111)|HEAP_ALLOCATE|[215]|Bytes:5
13:29:10.1 (31606080)|STATEMENT_EXECUTE|[214]
13:29:10.1 (31607950)|STATEMENT_EXECUTE|[215]
13:29:10.1 (31619393)|METHOD_ENTRY|[215]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.getCartByIdQuery(Id)
13:29:10.1 (31681710)|VARIABLE_SCOPE_BEGIN|[222]|cartId|Id|false|false
13:29:10.1 (31708544)|VARIABLE_ASSIGNMENT|[222]|cartId|"0Q0O9000001pr6XKAQ"
13:29:10.1 (31714253)|HEAP_ALLOCATE|[223]|Bytes:5
13:29:10.1 (31716982)|STATEMENT_EXECUTE|[222]
13:29:10.1 (31717955)|STATEMENT_EXECUTE|[223]
13:29:10.1 (31740819)|SYSTEM_METHOD_ENTRY|[223]|Id.getSobjectType(Id)
13:29:10.1 (31806899)|SYSTEM_METHOD_EXIT|[223]|Id.getSobjectType(Id)
13:29:10.1 (31821068)|SYSTEM_METHOD_ENTRY|[223]|Schema.SObjectType.getDescribe()
13:29:10.1 (32161345)|HEAP_ALLOCATE|[223]|Bytes:4
13:29:10.1 (32170935)|SYSTEM_METHOD_EXIT|[223]|Schema.SObjectType.getDescribe()
13:29:10.1 (32186717)|HEAP_ALLOCATE|[223]|Bytes:5
13:29:10.1 (32191169)|VARIABLE_SCOPE_BEGIN|[223]|cartObjName|String|false|false
13:29:10.1 (32201058)|VARIABLE_ASSIGNMENT|[223]|cartObjName|"Quote"
13:29:10.1 (32203704)|STATEMENT_EXECUTE|[225]
13:29:10.1 (32205507)|HEAP_ALLOCATE|[225]|Bytes:7
13:29:10.1 (32208372)|VARIABLE_SCOPE_BEGIN|[225]|queryString|String|false|false
13:29:10.1 (32213507)|VARIABLE_ASSIGNMENT|[225]|queryString|"SELECT "
13:29:10.1 (32215632)|STATEMENT_EXECUTE|[226]
13:29:10.1 (32225196)|METHOD_ENTRY|[226]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.getCartFieldsQuery(Id)
13:29:10.1 (32237383)|VARIABLE_SCOPE_BEGIN|[247]|cartId|Id|false|false
13:29:10.1 (32282582)|VARIABLE_ASSIGNMENT|[247]|cartId|"0Q0O9000001pr6XKAQ"
13:29:10.1 (32289893)|HEAP_ALLOCATE|[248]|Bytes:5
13:29:10.1 (32292392)|STATEMENT_EXECUTE|[247]
13:29:10.1 (32293186)|STATEMENT_EXECUTE|[248]
13:29:10.1 (32303697)|HEAP_ALLOCATE|[248]|Bytes:4
13:29:10.1 (32311159)|SYSTEM_CONSTRUCTOR_ENTRY|[248]|<init>()
13:29:10.1 (32322192)|SYSTEM_CONSTRUCTOR_EXIT|[248]|<init>()
13:29:10.1 (32325126)|HEAP_ALLOCATE|[249]|Bytes:9
13:29:10.1 (32332429)|HEAP_ALLOCATE|[250]|Bytes:39
13:29:10.1 (32335652)|HEAP_ALLOCATE|[251]|Bytes:16
13:29:10.1 (32338035)|HEAP_ALLOCATE|[252]|Bytes:21
13:29:10.1 (32340927)|HEAP_ALLOCATE|[253]|Bytes:24
13:29:10.1 (32343322)|HEAP_ALLOCATE|[254]|Bytes:20
13:29:10.1 (32346084)|HEAP_ALLOCATE|[255]|Bytes:8
13:29:10.1 (32348643)|HEAP_ALLOCATE|[256]|Bytes:14
13:29:10.1 (32350904)|HEAP_ALLOCATE|[257]|Bytes:61
13:29:10.1 (32353617)|HEAP_ALLOCATE|[258]|Bytes:44
13:29:10.1 (32358122)|HEAP_ALLOCATE|[259]|Bytes:12
13:29:10.1 (32361055)|HEAP_ALLOCATE|[260]|Bytes:26
13:29:10.1 (32363853)|HEAP_ALLOCATE|[261]|Bytes:12
13:29:10.1 (32366239)|HEAP_ALLOCATE|[262]|Bytes:15
13:29:10.1 (32368944)|HEAP_ALLOCATE|[263]|Bytes:24
13:29:10.1 (32372772)|HEAP_ALLOCATE|[264]|Bytes:12
13:29:10.1 (32376627)|HEAP_ALLOCATE|[265]|Bytes:4
13:29:10.1 (32380052)|HEAP_ALLOCATE|[266]|Bytes:11
13:29:10.1 (32384062)|HEAP_ALLOCATE|[267]|Bytes:6
13:29:10.1 (32388294)|HEAP_ALLOCATE|[268]|Bytes:32
13:29:10.1 (32392457)|HEAP_ALLOCATE|[269]|Bytes:33
13:29:10.1 (32395952)|HEAP_ALLOCATE|[270]|Bytes:17
13:29:10.1 (32400082)|HEAP_ALLOCATE|[271]|Bytes:30
13:29:10.1 (32404922)|VARIABLE_SCOPE_BEGIN|[248]|cartFields|List<String>|true|false
13:29:10.1 (32428478)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:96
13:29:10.1 (32441158)|VARIABLE_ASSIGNMENT|[248]|cartFields|"List of size 23 too large to display"|0x7b108090
13:29:10.1 (32460178)|SYSTEM_METHOD_ENTRY|[273]|Id.getSobjectType(Id)
13:29:10.1 (32500717)|SYSTEM_METHOD_EXIT|[273]|Id.getSobjectType(Id)
13:29:10.1 (32625495)|SYSTEM_METHOD_ENTRY|[273]|Quote.getSObjectType()
13:29:10.1 (32665527)|SYSTEM_METHOD_EXIT|[273]|Quote.getSObjectType()
13:29:10.1 (32710137)|SYSTEM_METHOD_ENTRY|[273]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (32762323)|SYSTEM_METHOD_EXIT|[273]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (32779202)|STATEMENT_EXECUTE|[273]
13:29:10.1 (32780332)|STATEMENT_EXECUTE|[274]
13:29:10.1 (32786607)|HEAP_ALLOCATE|[274]|Bytes:18
13:29:10.1 (32806076)|SYSTEM_METHOD_ENTRY|[274]|List<String>.add(Object)
13:29:10.1 (32831348)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (32846626)|SYSTEM_METHOD_EXIT|[274]|List<String>.add(Object)
13:29:10.1 (32860009)|STATEMENT_EXECUTE|[276]
13:29:10.1 (32862357)|HEAP_ALLOCATE|[276]|Bytes:2
13:29:10.1 (32899171)|SYSTEM_METHOD_ENTRY|[276]|String.join(Object, String)
13:29:10.1 (32997135)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33007794)|HEAP_ALLOCATE|[276]|Bytes:9
13:29:10.1 (33021462)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33031118)|HEAP_ALLOCATE|[276]|Bytes:39
13:29:10.1 (33045897)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33056757)|HEAP_ALLOCATE|[276]|Bytes:16
13:29:10.1 (33064783)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33074082)|HEAP_ALLOCATE|[276]|Bytes:21
13:29:10.1 (33093542)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33104193)|HEAP_ALLOCATE|[276]|Bytes:24
13:29:10.1 (33109937)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33121186)|HEAP_ALLOCATE|[276]|Bytes:20
13:29:10.1 (33138123)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33146869)|HEAP_ALLOCATE|[276]|Bytes:8
13:29:10.1 (33156884)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33169497)|HEAP_ALLOCATE|[276]|Bytes:14
13:29:10.1 (33177847)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33189587)|HEAP_ALLOCATE|[276]|Bytes:61
13:29:10.1 (33205892)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33223311)|HEAP_ALLOCATE|[276]|Bytes:44
13:29:10.1 (33235935)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33259532)|HEAP_ALLOCATE|[276]|Bytes:12
13:29:10.1 (33266812)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33273228)|HEAP_ALLOCATE|[276]|Bytes:26
13:29:10.1 (33287581)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33293791)|HEAP_ALLOCATE|[276]|Bytes:12
13:29:10.1 (33304180)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33316214)|HEAP_ALLOCATE|[276]|Bytes:15
13:29:10.1 (33328739)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33337323)|HEAP_ALLOCATE|[276]|Bytes:24
13:29:10.1 (33351564)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33357638)|HEAP_ALLOCATE|[276]|Bytes:12
13:29:10.1 (33367417)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33377613)|HEAP_ALLOCATE|[276]|Bytes:4
13:29:10.1 (33394053)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33404209)|HEAP_ALLOCATE|[276]|Bytes:11
13:29:10.1 (33420933)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33432433)|HEAP_ALLOCATE|[276]|Bytes:6
13:29:10.1 (33443020)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33458411)|HEAP_ALLOCATE|[276]|Bytes:32
13:29:10.1 (33465425)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33473837)|HEAP_ALLOCATE|[276]|Bytes:33
13:29:10.1 (33483216)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33490880)|HEAP_ALLOCATE|[276]|Bytes:17
13:29:10.1 (33502791)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33517133)|HEAP_ALLOCATE|[276]|Bytes:30
13:29:10.1 (33526069)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33533916)|HEAP_ALLOCATE|[276]|Bytes:18
13:29:10.1 (33546425)|HEAP_ALLOCATE|[276]|Bytes:5
13:29:10.1 (33557355)|HEAP_ALLOCATE|[276]|Bytes:554
13:29:10.1 (33586871)|SYSTEM_METHOD_EXIT|[276]|String.join(Object, String)
13:29:10.1 (33622448)|METHOD_EXIT|[226]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.getCartFieldsQuery(Id)
13:29:10.1 (33647936)|HEAP_ALLOCATE|[226]|Bytes:561
13:29:10.1 (33670547)|VARIABLE_ASSIGNMENT|[226]|queryString|"SELECT AccountId, vl (541 more) ..."
13:29:10.1 (33682331)|STATEMENT_EXECUTE|[227]
13:29:10.1 (33685811)|HEAP_ALLOCATE|[227]|Bytes:3
13:29:10.1 (33711336)|METHOD_ENTRY|[227]|01pO9000002Fxxu|TfB_OrderAccessBaseHelper.getCartItemSubQuery(Id)
13:29:10.1 (33743961)|VARIABLE_SCOPE_BEGIN|[296]|cartId|Id|false|false
13:29:10.1 (34076716)|VARIABLE_ASSIGNMENT|[296]|cartId|"0Q0O9000001pr6XKAQ"
13:29:10.1 (34139484)|HEAP_ALLOCATE|[297]|Bytes:5
13:29:10.1 (34150096)|STATEMENT_EXECUTE|[296]
13:29:10.1 (34151886)|STATEMENT_EXECUTE|[297]
13:29:10.1 (34175054)|SYSTEM_METHOD_ENTRY|[297]|Id.getSobjectType(Id)
13:29:10.1 (34264745)|SYSTEM_METHOD_EXIT|[297]|Id.getSobjectType(Id)
13:29:10.1 (34288295)|SYSTEM_METHOD_ENTRY|[297]|Quote.getSObjectType()
13:29:10.1 (34325371)|SYSTEM_METHOD_EXIT|[297]|Quote.getSObjectType()
13:29:10.1 (34365295)|SYSTEM_METHOD_ENTRY|[297]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (34421914)|SYSTEM_METHOD_EXIT|[297]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (34440725)|HEAP_ALLOCATE|[297]|Bytes:14
13:29:10.1 (34448237)|VARIABLE_SCOPE_BEGIN|[297]|sobjectObjName|String|false|false
13:29:10.1 (34477485)|VARIABLE_ASSIGNMENT|[297]|sobjectObjName|"Quotelineitems"
13:29:10.1 (34489351)|STATEMENT_EXECUTE|[299]
13:29:10.1 (34511585)|HEAP_ALLOCATE|[299]|Bytes:4
13:29:10.1 (34529070)|SYSTEM_CONSTRUCTOR_ENTRY|[299]|<init>()
13:29:10.1 (34557850)|SYSTEM_CONSTRUCTOR_EXIT|[299]|<init>()
13:29:10.1 (34563950)|HEAP_ALLOCATE|[300]|Bytes:2
13:29:10.1 (34585757)|HEAP_ALLOCATE|[301]|Bytes:8
13:29:10.1 (34599895)|HEAP_ALLOCATE|[302]|Bytes:39
13:29:10.1 (34615999)|HEAP_ALLOCATE|[303]|Bytes:30
13:29:10.1 (34630673)|HEAP_ALLOCATE|[304]|Bytes:28
13:29:10.1 (34651519)|HEAP_ALLOCATE|[305]|Bytes:30
13:29:10.1 (34659605)|HEAP_ALLOCATE|[306]|Bytes:22
13:29:10.1 (34671594)|HEAP_ALLOCATE|[307]|Bytes:28
13:29:10.1 (34681493)|HEAP_ALLOCATE|[308]|Bytes:32
13:29:10.1 (34689035)|HEAP_ALLOCATE|[309]|Bytes:28
13:29:10.1 (34694894)|HEAP_ALLOCATE|[310]|Bytes:26
13:29:10.1 (34700932)|HEAP_ALLOCATE|[311]|Bytes:32
13:29:10.1 (34718760)|HEAP_ALLOCATE|[312]|Bytes:22
13:29:10.1 (34733305)|HEAP_ALLOCATE|[313]|Bytes:16
13:29:10.1 (34744823)|HEAP_ALLOCATE|[314]|Bytes:22
13:29:10.1 (34757015)|HEAP_ALLOCATE|[315]|Bytes:30
13:29:10.1 (34766711)|HEAP_ALLOCATE|[316]|Bytes:25
13:29:10.1 (34777422)|HEAP_ALLOCATE|[317]|Bytes:21
13:29:10.1 (34793918)|HEAP_ALLOCATE|[318]|Bytes:7
13:29:10.1 (34810009)|HEAP_ALLOCATE|[319]|Bytes:25
13:29:10.1 (34821958)|HEAP_ALLOCATE|[320]|Bytes:11
13:29:10.1 (34830321)|HEAP_ALLOCATE|[321]|Bytes:17
13:29:10.1 (34839874)|HEAP_ALLOCATE|[322]|Bytes:39
13:29:10.1 (34847591)|HEAP_ALLOCATE|[324]|Bytes:10
13:29:10.1 (34854746)|HEAP_ALLOCATE|[325]|Bytes:13
13:29:10.1 (34859359)|HEAP_ALLOCATE|[326]|Bytes:28
13:29:10.1 (34868947)|HEAP_ALLOCATE|[327]|Bytes:20
13:29:10.1 (34872712)|HEAP_ALLOCATE|[328]|Bytes:24
13:29:10.1 (34876897)|HEAP_ALLOCATE|[329]|Bytes:30
13:29:10.1 (34881325)|HEAP_ALLOCATE|[330]|Bytes:38
13:29:10.1 (34885612)|HEAP_ALLOCATE|[331]|Bytes:43
13:29:10.1 (34900547)|HEAP_ALLOCATE|[332]|Bytes:50
13:29:10.1 (34916735)|HEAP_ALLOCATE|[334]|Bytes:32
13:29:10.1 (34925317)|HEAP_ALLOCATE|[335]|Bytes:35
13:29:10.1 (34933961)|HEAP_ALLOCATE|[336]|Bytes:37
13:29:10.1 (34943748)|HEAP_ALLOCATE|[338]|Bytes:23
13:29:10.1 (34949787)|HEAP_ALLOCATE|[339]|Bytes:28
13:29:10.1 (34958300)|HEAP_ALLOCATE|[340]|Bytes:35
13:29:10.1 (34966587)|HEAP_ALLOCATE|[341]|Bytes:36
13:29:10.1 (34973662)|HEAP_ALLOCATE|[342]|Bytes:54
13:29:10.1 (34982677)|HEAP_ALLOCATE|[343]|Bytes:54
13:29:10.1 (34998070)|HEAP_ALLOCATE|[344]|Bytes:34
13:29:10.1 (35011590)|VARIABLE_SCOPE_BEGIN|[299]|fields|List<String>|true|false
13:29:10.1 (35044298)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:172
13:29:10.1 (35058370)|VARIABLE_ASSIGNMENT|[299]|fields|"List of size 42 too large to display"|0x5d835297
13:29:10.1 (35085266)|SYSTEM_METHOD_ENTRY|[346]|Id.getSobjectType(Id)
13:29:10.1 (35118670)|SYSTEM_METHOD_EXIT|[346]|Id.getSobjectType(Id)
13:29:10.1 (35129657)|SYSTEM_METHOD_ENTRY|[346]|Quote.getSObjectType()
13:29:10.1 (35152768)|SYSTEM_METHOD_EXIT|[346]|Quote.getSObjectType()
13:29:10.1 (35181884)|SYSTEM_METHOD_ENTRY|[346]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (35202735)|SYSTEM_METHOD_EXIT|[346]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (35208143)|STATEMENT_EXECUTE|[346]
13:29:10.1 (35210482)|STATEMENT_EXECUTE|[347]
13:29:10.1 (35217982)|HEAP_ALLOCATE|[347]|Bytes:4
13:29:10.1 (35225062)|SYSTEM_CONSTRUCTOR_ENTRY|[347]|<init>()
13:29:10.1 (35237670)|SYSTEM_CONSTRUCTOR_EXIT|[347]|<init>()
13:29:10.1 (35241838)|HEAP_ALLOCATE|[348]|Bytes:28
13:29:10.1 (35247915)|HEAP_ALLOCATE|[349]|Bytes:31
13:29:10.1 (35256157)|HEAP_ALLOCATE|[350]|Bytes:49
13:29:10.1 (35260480)|HEAP_ALLOCATE|[351]|Bytes:40
13:29:10.1 (35281045)|SYSTEM_METHOD_ENTRY|[347]|List<String>.addAll(Object)
13:29:10.1 (35290165)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (35294508)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (35300329)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (35304337)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
13:29:10.1 (35309233)|HEAP_ALLOCATE|[347]|Bytes:16
13:29:10.1 (35317966)|SYSTEM_METHOD_EXIT|[347]|List<String>.addAll(Object)
13:29:10.1 (35326239)|SYSTEM_METHOD_ENTRY|[354]|Id.getSobjectType(Id)
13:29:10.1 (35345362)|SYSTEM_METHOD_EXIT|[354]|Id.getSobjectType(Id)
13:29:10.1 (35462181)|SYSTEM_METHOD_ENTRY|[354]|Order.getSObjectType()
13:29:10.1 (35474509)|SYSTEM_METHOD_EXIT|[354]|Order.getSObjectType()
13:29:10.1 (35490956)|SYSTEM_METHOD_ENTRY|[354]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (35510397)|SYSTEM_METHOD_EXIT|[354]|com.salesforce.api.fast.System.compareObjects(Object, Object)
13:29:10.1 (35513799)|STATEMENT_EXECUTE|[354]
13:29:10.1 (35515026)|STATEMENT_EXECUTE|[363]
13:29:10.1 (35528030)|SYSTEM_METHOD_ENTRY|[363]|String.join(Object, String)
13:29:10.1 (35544209)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35551829)|HEAP_ALLOCATE|[363]|Bytes:2
13:29:10.1 (35556351)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35560176)|HEAP_ALLOCATE|[363]|Bytes:8
13:29:10.1 (35564472)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35568009)|HEAP_ALLOCATE|[363]|Bytes:39
13:29:10.1 (35572254)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35575799)|HEAP_ALLOCATE|[363]|Bytes:30
13:29:10.1 (35580089)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35583654)|HEAP_ALLOCATE|[363]|Bytes:28
13:29:10.1 (35587796)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35591034)|HEAP_ALLOCATE|[363]|Bytes:30
13:29:10.1 (35595416)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35597648)|HEAP_ALLOCATE|[363]|Bytes:22
13:29:10.1 (35600267)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35602637)|HEAP_ALLOCATE|[363]|Bytes:28
13:29:10.1 (35604962)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35607099)|HEAP_ALLOCATE|[363]|Bytes:32
13:29:10.1 (35609856)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35612506)|HEAP_ALLOCATE|[363]|Bytes:28
13:29:10.1 (35615168)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35617436)|HEAP_ALLOCATE|[363]|Bytes:26
13:29:10.1 (35620088)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35622319)|HEAP_ALLOCATE|[363]|Bytes:32
13:29:10.1 (35624702)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35626929)|HEAP_ALLOCATE|[363]|Bytes:22
13:29:10.1 (35629286)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35631315)|HEAP_ALLOCATE|[363]|Bytes:16
13:29:10.1 (35634108)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35636139)|HEAP_ALLOCATE|[363]|Bytes:22
13:29:10.1 (35638638)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35640575)|HEAP_ALLOCATE|[363]|Bytes:30
13:29:10.1 (35643244)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35645624)|HEAP_ALLOCATE|[363]|Bytes:25
13:29:10.1 (35648054)|HEAP_ALLOCATE|[363]|Bytes:5
13:29:10.1 (35650103)|HEAP_ALLOCATE|[363]|Bytes:21
13:29:10.1 (35653069)|HEAP_ALLOCATE|[363]|Bytes:5
